SID,School Name,Professor Name,Overall Quality,Num Reviews,Department,Class Taken,Review Date,Quality,Difficulty,Review Text
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"Nov 30th, 2023",5.0,3.0,If you actually interested in becoming a good writer take her class. If not drop the class.
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,WRITING1,"Aug 7th, 2023",5.0,3.0,"Professor G'Sell helped me grow tremendously as a writer. She definitely does not let you take the easy was out, but makes you so much better for it. Such a caring teacher and very understandable."
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"May 16th, 2023",5.0,3.0,"Eileen G'sell is a nice professor; however, if you want an A in this class, I would recommend taking this class with a different professor."
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"May 15th, 2023",5.0,3.0,I highly recommend switching out of this class if you have this teacher. Even if that means that you have take citizen scientist; don't have Eileen G'Sell as your teacher!
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"May 13th, 2023",5.0,3.0,"Also, her office hours were in-person at 8:30 in the engineering-part of campus. That says enough."
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"May 13th, 2023",5.0,3.0,Eileen Gsell can not teach and is the harshest grader. Don't take any class with her.
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"Apr 27th, 2023",5.0,3.0,"G'sell cares a ton about her students and her work. You need to grind to get an A, so get ready to meet with her consistently in her office hours. But, if you put in the work, you will be rewarded. She is very attentive to students needs and super accessible outside of class. She has a habit of talking over students in class at times though."
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,WRITING1,"Apr 17th, 2023",5.0,3.0,"She is a tough grader, but she is EXTREMELY HELPFUL and caring! Take Professor G'Sell's class, you will work your butt off, but it will be worth it!"
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"Apr 17th, 2023",5.0,3.0,Extremely caring. Super funny. I recommend Power & Commodity Culture to all.
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"Apr 15th, 2023",5.0,3.0,Professor Eileen G'Sell is a highly respectable professor. She leaves paragraphs of meaningful feedback on every assignment you hand in and is always accessible outside of class to talk further. You need to WORK in her class. Professor G'Sell has made me think in ways I've never thought before and broadened my imagination through her wisdom.
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"Mar 16th, 2023",5.0,3.0,"She's obviously passionate and really believes that what she's doing is important. However, she constantly interrupts students and fails to listen to their ideas, asserting her own before she even truly understands what her students are trying to say. She needs a reality check so that she can use her passion for teaching in a more productive way."
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"Mar 7th, 2023",5.0,3.0,Impossible to get a good grade if you have differing opinions from G'Sell. She will destroy your thoughts if she disagrees on a personal level and the grade represents this. Office hours are useless: she rarely answers the questions asked and will just criticise your individual opinions/thoughts. Prefers to talk over students than listen to them.
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"Mar 7th, 2023",5.0,3.0,"She constantly interrupts students, will destroy your opinion if it doesn't align with hers. Most unhelpful person during office hours, won't directly answer any questions/will talk about something unrelated. Will talk over you and is a harsh grader if your opinions aren't the same as hers. Has taught me nothing about being a good writer."
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"Feb 15th, 2023",5.0,3.0,"Professor G'Sell is truly one of a kind. She is incredibly accessible outside of the classroom and truly is invested in each of her student's success. I would not be the writer I am today without her guidance, support, and input. Her courses are the perfect mix of structure and independence. I wish I could take another course with her!"
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"Feb 6th, 2023",5.0,3.0,"Professor G'Sell is a knowledgeable instructor who is willing to take the time to provide you with detailed, constructive feedback on your writing. Power and Commodity culture had some really interesting readings that were not inaccessibly difficult to grasp, and I would highly recommend it to freshmen for their writing requirement!"
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"Jan 18th, 2023",5.0,3.0,"Great teacher. Tough grader and isn't afraid to critique students, but I genuinely cared about what I what I learned in her class. Learned a lot and overall had a great experience."
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"Jan 16th, 2023",5.0,3.0,"I think that Professor G'Sell's teaching style is tailored to those who intend to truly grow in their writing abilities from this course. Not only are her expectations and feedback clear, but she also rewards those who take an active effort to improve as the semester progresses. Put in the effort and attend office hours, and you'll be rewarded."
1147,Washington University in St. Louis,Eileen Gsell,3.6,20,English,CWP117,"Oct 25th, 2022",5.0,3.0,"This is the worst class I have ever taken. I have always excelled in writing and came as an English major. She crushed this dream. I have never met someone so condescending, passive aggressive, and pretentious. If your ideas are even slightly off from hers, good luck doing well in this class. I would rate her a 0 if I could"
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,MODEL1,"May 5th, 2012",4.5,4.0,"GOODS: Rehfeld is an amazing speaker, very professional, and engages his class with a good mix of humor, anecdotes, and thought provoking questions. Fair grader, and very speedy email correspondence. BADS: A little unreasonable in the volume of reading assignments. Subject material is very abstrat and esoteric."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,MODEL4023,"Apr 30th, 2012",4.5,4.0,"Professor Rehfeld is one of the best professors at WashU - extremely engaging, entertaining, very smart. You actually walk out of his class feeling like you thought critically about a topic instead of merely relaying your opinions.  On a more personal level, Professor Rehfeld is very caring and friendly, wonderful to talk to! TAKE MODELS."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,HOPT1,"Apr 28th, 2012",4.5,4.0,"Entertaining and and obviously knows his stuff. I felt like a learned a lot, in the class as a whole but also from him. Suggestion: I think it would be funny to use the phrase ""and now for something completely different"" when transitioning in class. I can't believe I've never heard a professor make that reference."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,POL392,"Aug 26th, 2010",4.5,4.0,"Smart guy, with a kind of Jean Luc Picard-esque baldness and an entertaining lecture style. Does an excellent job of making the material (Plato, Machiavelli, etc.) relevant to present issues. Class discussion highly encouraged and usually interesting. Draconian on plagiarizers. Highly recommend his class, with the caveat that it will be toughish."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,POL3401,"Jun 1st, 2010",4.5,4.0,"Took Ethics and Politics from him in Fall 2009. One of the best classes I took at WashU, and phenomenal professor, funny and very concerned about students. One recommendation: Really make sure you are interested in the topic, as both the material and the assignments are hard. But if you are interested, you are in for a treat."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,PSCI3041,"Jan 23rd, 2010",4.5,4.0,"I've been hearing rave reviews about Rehfeld since I was a freshman.  Last semester I finally got the chance to take a class, and he definitely didn't dissapoint. He's funny, brilliant and really makes the material come alive. That class was HARD, though, so don't take his classes unless you can actually make time for the work."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,POLI3401,"Dec 23rd, 2009",4.5,4.0,"This once great titan of teaching has fallen victim to the usual arrogance of veteran professors.  This class started off fine, then became overly burdensome and boring.  Disappointed as previous classes were met with great interest and admiration for the lecturer.  Now, focused on making students simply work instead of learn."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,POLSC3401,"Dec 21st, 2009",4.5,4.0,"This is the worst class I have ever taken at Wash U. Rehfeld is overly demanding, arrogant, and incredibly condescending. I heard great things about him; unfortunately, none of it was true. I do not recommend taking this or any class with him unless you want to work harder than you have ever worked, on boring material, just to receive a B+."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,POLIHPT1,"May 2nd, 2009",4.5,4.0,"History of Political Thought I: Rehfeld is definitely one of the top professors in PoliSci and at WashU.  I don't like political theory in general, but being in his class made it interesting and enjoyable.  He has a great sense of humor and encourages a lot of discussion in class. It is definitely a challenging class, but you get a lot out of it."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,POLI391,"Apr 30th, 2009",4.5,4.0,"A professor who is truly knowledgeable and passionate about the material he is teaching.  Does not seek to drone on and hear his own voice, instead encourages students to work hard and find their own answers.  Decent amount of work, but truly a pleasure.  Take this course!"
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,POLI391,"Apr 28th, 2009",4.5,4.0,Very entertaining and funny
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,POLSC391,"Apr 24th, 2009",4.5,4.0,"History of Political Thought I. Excellent class, hard but interesting. Essays are very hard because they were different than any other essays I have ever written. Lectures are really interesting and engaging. Professor is very open and will make you really think through and defend what you believe in."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,POLS345,"Apr 16th, 2009",4.5,4.0,"FANTASTIC professor.  Very clear.  He might seem as if he is arrogant originally in class but he is extremely open to meeting with students.  If you go to his office hours you will not only learn a ton, but he will help you with your essays and you will see what a great guy he is.   A MUST TAKE!"
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,PLSC4050,"Dec 16th, 2008",4.5,4.0,"Political Representation is a very challenging course, and the reading can be exceedingly dense at parts. I loved it. Dr. Rehfeld is a fantastic teacher, one of the very best. He is an expert in this field, but he is still willing to change his mind if a student puts forth a good argument. He is the kind of teacher that makes learning fun."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,POLSC4050,"Dec 9th, 2008",4.5,4.0,"Political Representation was very challenging, but it's one of Rehfeld's academic interests, so he was very enthusiastic about it. Readings are challenging and class discussions very lively. Be sure you're interested in the topic because it's fairly specialized."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,POLSC106B,"Nov 24th, 2007",4.5,4.0,Rehfeld is one of the best professors I've had. His class is always interesting and he illuminates old texts that might otherwise be dry.
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,PT01,"Nov 5th, 2007",4.5,4.0,"This guy is hilarious while at the same time engaging and incredibly intelligent. After taking his class as a freshman not knowing who he was going in, I now realize how lucky i was."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,POLTHEORY,"Oct 17th, 2007",4.5,4.0,Smart and funny but totally arrogant. Good lecturer though.
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,POLSC4050,"Apr 26th, 2007",4.5,4.0,"an absolute standout in a school of already top-notch professors. take one of his classes if you have the opportunity, even if you have only moderate interest in political science."
1147,Washington University in St. Louis,Andrew Rehfeld,4.6,20,Political Science,STASECT,"Apr 10th, 2007",4.5,4.0,"I have had multiple classes with this professor, each one has been great.  It would be a shame to go through WashU and not have at least one class with Rehfeld.  He is probably the best professor I have ever seen, on any and all levels."
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"Apr 17th, 2024",5.0,1.0,He is so nice...I wish I could take him for all my chemistry classes!
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112A,"Jan 25th, 2024",5.0,1.0,"He is now teaching at UTD. I read this comment and I just wonder who did really give this man a job at UTD to create the same horrible experiences for students at UTD!! he is one of the WORST professors I have ever seen. No sympathy or respect towards students.
He shouldn't be in academia!!!"
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"May 29th, 2010",5.0,1.0,He is terrible and unapproachable.  He does not care about the students at all.  The whole semester was all about him entertaining himself.  Worst ever.
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"May 18th, 2010",5.0,1.0,Horrible! Never again.
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"May 13th, 2010",5.0,1.0,Thank God the semester is over.  Gelb is terrible and does not care at all about the students.  It is clear that he was counting the days until he leaves.  I hope he will not be teaching wherever he is going.  Gelb:  get rid of the notepad!
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"May 11th, 2010",5.0,1.0,"If you expect to learn any practical chemistry, you will be sorely disappointed. He knows his stuff, but even after 40 hours of listening to him, you probably wont. His test questions are seemingly meant to trick students and you'll have seen nothing like them in class. Truly horrible."
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"May 8th, 2010",5.0,1.0,"Pompous, bad teacher. Knows his stuff, but doesn't care about students. His lectures are boring and he spends the whole time deriving equations as opposed to actually teaching us anything useful for the exams."
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"Apr 30th, 2010",5.0,1.0,"He's not the most engaging professor but he is very passionate about his subject. As others have said, he's very interested in theory that no one else cares about which is pretty annoying. Going to class is a waste of time as he never adds anything of importance that isn't in the notes in lecture.(just copy someone's notes)"
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112A,"Apr 26th, 2010",5.0,1.0,"Gelb is horrific.  He does not care at all about if we are learning anything.  I am not sure he is talking to during lecture, but it is not the students.  Get rid of the notepad and derivations."
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"Mar 24th, 2010",5.0,1.0,Awful. Derives formulas the entire class period. no interaction with the class whatesoever
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"Sep 29th, 2008",5.0,1.0,Spends a ridiculous amount of time on theory rather than giving examples.
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"Jul 26th, 2008",5.0,1.0,"WEIRD.  He is off the charts weird.  I don't like just copying his notes as he writes them, but at least we know exactly what we have to know.  His tests are straight forward, and a bit too easy.  With so many students, I would rather harder exams to spread out scores, but also to better push us.  I'm not sure all the derivations are needed."
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"Jul 21st, 2008",5.0,1.0,Quirky guy. Class merely consisted of us copying what he wrote on lecture slides onto our own copy. Tests were fairly straight forward (more than first semester).
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"Jul 9th, 2008",5.0,1.0,Overall Gelb's lectures are well-organized and easy to follow but I found that he spent way too much time on derivations of equations rather than applications. His hair is awesome though.
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"May 6th, 2008",5.0,1.0,"the man you want for gen chem II. lectures are extremely well organized and clear. he makes it interesting as well. great hair, great sense of humor. exams are challenging but doable (not like 111 exams). quizzes pretty straightforward if you do the hw. the hw problems he makes up are real hard, but generally you get by with the text problems."
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"Apr 26th, 2008",5.0,1.0,"he tries to teach but tends to go off tangent of what we are supposed to be learning about. he seems pompous, but i think it might just be the hair."
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112A,"Apr 22nd, 2008",5.0,1.0,"This is an excellent professor. His lecture slides were very organized and his derivation of equations in class really helped me to connect and understand many chemical principles. His tests can be a little bit tricky initially, but by the end of the semester you'll be able to pick them out. Overall excellent professor!"
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"Apr 16th, 2008",5.0,1.0,"He knows his stuff, and his exams are not impossible.. Not too many curve balls."
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112A,"Mar 6th, 2008",5.0,1.0,Lev Gelb is WONDERFUL. He's organized and clear. It's extremely evident that he really knows his stuff. Plus he's endlessly entertaining.
1147,Washington University in St. Louis,Lev Gelb,2.4,20,Chemistry,CHEM112,"Mar 1st, 2008",5.0,1.0,"Far better than Buhro, whom I had first semester, Gelb was clear and prepared for class, though his expectations for the exams were often unclear."
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"Aug 6th, 2024",5.0,3.0,shidal is rlly nice but the grading was so inconsistent bc its done all by TAs which can be annoying. if u go to shidal he will be helpful which is good tho. all the lectures r async on canvas which can be tricky if u r a procrastinator. the midterm was hard but if u stay on top of watching the videos and asking questions during studio its fine
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"May 5th, 2024",5.0,3.0,Prof. Shidal is a great professor. His explanations are very clear if only a little drawn out. If you go to his office hours with a bug in your code he will likely find it in less than a minute and explain why you have the issue.
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE422S,"Apr 28th, 2024",5.0,3.0,"RMP doesn't give me the option to select CSE433 with Shidal (so putting this review under 422). But this is the second class I've taken with Shidal and he's just as caring, accessible, helpful, smart, precise, and illuminating as always. He remains my favorite prof in WashU's CS department."
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"Apr 25th, 2024",5.0,3.0,Shidal is an amazing teacher. He is always available to talk to students and teaches the course really well. I left this course learning a lot and would love to be able to have him is my professor again. I recommend anyone to take a course with him if you can.
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"Apr 1st, 2024",5.0,3.0,Lectures are certainly boring but mainly serve to reinforce the material presented in module recordings; they can be safely ignored during studio if you have a good understanding of the content before class. Studios themselves are super helpful and give great hands-on experience for C++ principles
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"Jan 16th, 2024",5.0,3.0,"A flipped class style with in-class studios. You mainly learn C++, which is not a super interesting topic. He is quite boring with the lecture, but a nice guy overall. Exam is hard but curved."
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332,"Jan 8th, 2024",5.0,3.0,"Shidal is a pretty good professor. My only complaint is that it's hard to understand his lectures in the beginning (not super good at dumbing things down) but once you understand how to code in c++, it's so much easier. Do the assignments early cause they can take some time to complete. He's really attentive to students and helps as much as he can"
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332,"Dec 17th, 2023",5.0,3.0,"Best CS professor I've had so far at WashU. Genuinely cares for students. Class not super difficult, especially if you've already used C++. Assignment instructions are super clear, just need to follow those. Sometimes graders are a bit tough, but not excessively so. Can do studios asynchronously, which is nice."
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"Dec 12th, 2023",5.0,3.0,"The course is very straightforward and doable except for the one test which is disproportionately hard relative to the rest of the class, but it isn't that bad if you just focus on memorizing C++ syntax & understand pointers (you get a cheat sheet)"
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332,"Dec 10th, 2023",5.0,3.0,"Jon is one of the best professors in the CS department. His lectures/explanations are clear, precise, and illuminating. He really understands how to make potentially daunting concepts incredibly digestible. Beyond that, he is caring, super nice, and approachable. I found 332 incredibly organized and an exceptionally valuable class."
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"Nov 14th, 2023",5.0,3.0,Just a phenomenal professor and person.
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"Nov 8th, 2023",5.0,3.0,Great professor. Great vibes
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332,"Sep 9th, 2023",5.0,3.0,His CSE332 course is awesome. It's elective but I highly recommend this course.
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332,"Sep 7th, 2023",5.0,3.0,i love jon he rules.
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"Aug 31st, 2023",5.0,3.0,"Shidal is knowledgeable and a good lecturer. Each class is a required studio, and sometimes a free day to catch up on studio or hw. The assignments can be large, but he will frequently accodomate for any difficulties the students may face. He is decently active on piazza. The 1 exam is the only flaw which does not suit the class. He curves it a lil"
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"Dec 23rd, 2022",5.0,3.0,"Shidal is a great professor, he is so passionate about the material and wants you to learn. The class is cool and you get to work on a variety of projects. It is very code heavy, so be ready to do a lot of coding, and it is not an easy A, he makes you work for it, but he is a great prof and loves to see you engaged, so make sure to make an effort."
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"Nov 15th, 2022",5.0,3.0,"Know his stuff, and seems alright as a guy. However, he is rarely around to help you and doesn't try to seem open. Lectures are informative, but the one test is easily the worst part of this class and you do not get prepared for it."
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"Nov 8th, 2022",5.0,3.0,"After taking this class, I also TA'd for him multiple semesters. I appreciate Prof Shidal not just as a lecturer but as a mentor. If you get the chance I recommend not only the class but coming back to TA, he's a great supervisor and really values feedback both from students and TAs."
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"May 23rd, 2022",5.0,3.0,Professor Shidal is very caring in the studio and will explain everything in the easiest way to let you understand.
1147,Washington University in St. Louis,Jonathan (Jon) Shidal,4.5,20,Computer Science,CSE332S,"May 15th, 2022",5.0,3.0,Professor Shidal is very accessible outside of his office hours and was willing to meet with me just about anytime I emailed him. He gives really thorough explanations and actually cares about you as a student. He pretty much gave everyone extensions as long as you asked in a reasonable amount of time.
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE473,"Jul 1st, 2024",1.0,4.0,"Terrible professor, always contradicts himself and incapable of answering questions. For such an important topic in CS, he hasn't updated the materials in years. The only takeaway from this course is that I should have self-studied."
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE570S,"Mar 15th, 2024",1.0,4.0,"Worst ever, hates questions , same exam same homeworks every year! All about how well u squeez info into ur cheatsheet! About how fast u can answer in the exam! You won't benefit much.

 Material is not up to date"
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE473,"Feb 12th, 2022",1.0,4.0,"The poorest choice of professor for such an important material in cs field. Avoid him. Super long exam with very short time window. Boring lectures where he is unable to answer any question clearly, while he forces students to ask them. Flipped class, with recorded lectures and mandatory zoom Q&A sessions. Unreasonable."
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE473S,"Feb 12th, 2022",1.0,4.0,"Super dry and boring. Flipped classroom (watch lecture at home, go to class for Q&A). Basically, he just reads from the slides. You probably learn much more and better from reading the textbooks. Hard test. Materials are definitely interesting and stuff that every cs major should know. Too bad we can't get a better prof to do such an important job"
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE571S,"Sep 10th, 2017",1.0,4.0,"The best course in WashU that I enrolled for. A ver caring professor, expects all his students to do well. Would take his courses any day"
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE571,"May 9th, 2017",1.0,4.0,"One of the best courses that I have taken with this professor. Make sure to attend the class and participate. Lots of homework and labs, but really easy to do because it won't take more than two hours to do a bunch of them together. Clear grading criteria. Be aware of the exams timing and competition."
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE473S,"Apr 18th, 2017",1.0,4.0,Horrible.  Unable to answer any questions in class.  Exams are ridiculously long and are given in a shortened period of time.  His explanations are vague and the best students are the ones that can fit every little detail onto their exam cheat sheets.
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE473,"Dec 14th, 2016",1.0,4.0,"One of the worst profs in the CS department. Very unclear in lecture - he invites students to ask questions, but then can barely answer them. Tests on minutiae and acronyms without ensuring understanding of larger concepts (put a *lot* of detail on your cheat sheet to do well). Cuts off time on tests after 60 min. so that students won't finish..."
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE473,"Dec 13th, 2016",1.0,4.0,"He is really patient. To do well, you need to go for every class"
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE473,"Nov 20th, 2016",1.0,4.0,You have to work hard. It is a very difficult class. You can tell that the professor really want the student to do well. But there are lot things to learn in this class. You have to work hard but it is definitely worth it.
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE567M,"May 11th, 2015",1.0,4.0,Good course for those interested in going to the industry. Will cover a collection of concepts not known to many.
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE570,"Dec 19th, 2013",1.0,4.0,It is really helpful.
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE570S,"Dec 19th, 2013",1.0,4.0,"Very useful course especially for people who are seeking a job in industry. I believe the professor did a lot of preparation on this course to present high quality material. With his vast knowledge and expertise in this field, you will definitely learn a lot. The grading was generous, so you don't have to worry as long as you study fair enough."
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE570S,"Dec 19th, 2013",1.0,4.0,Really helpful. Especially for those who wants to go to the industry right after graduation
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE473,"Jan 12th, 2012",1.0,4.0,"I think it is a great class. The professor teaches everything from the fundamental level. The homework is quite related to the teaching material, and not very hard. Overall it is a good choice to chose it as an undergraduate course."
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE473S,"Jan 9th, 2012",1.0,4.0,This was one of the best courses which I ever took. I went from not knowing anything about networking to deep appreciation to the field and looking for ways to be active in this field. The exams were more than fair. In a world were any device with a battery is networked I highly recommend this class.
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE473S,"Jan 9th, 2012",1.0,4.0,"Studying with Dr. Jain was an amazing experience. All that you need to know to start you on networking is in this class. Jain is very knowledgeable, he cares about the students. Lectures were very interesting and the book highly recommended. Dr. Jain will explain and go over any question that you may have, I wish more prof. were like this."
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE473S,"Jan 9th, 2012",1.0,4.0,"Professor Jain is one of the renown experts in the field of networking. He is very knowledgeable about the material. It is difficult to convey all of the material in only 2 hour and a half lectures a week, so most of the learning comes from the textbook."
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE473S,"Jan 9th, 2012",1.0,4.0,"I enrolled this course in FL2010, which motivates me enroll more courses taught by this professor. I really enjoyed this course absolutely. In common sense, this course is the best one in PhD core courses. Don't hesitate to enroll this course."
1147,Washington University in St. Louis,Raj Jain,3.6,20,Computer Science,CSE571S,"Jan 9th, 2012",1.0,4.0,"Very excellent course! I can't believe why some guys rated this teacher so terrible. This course teaches us a lot. The percentage of grade is very reasonable. Best of 2 mid-exams will be chosen as your final mid-exam grade. I've never seen other Profs provide this kind of mechanism. Also, the content covered in every class is awesome."
1147,Washington University in St. Louis,Carol Camp-Yeakey,1.8,20,Education,URST299,"May 9th, 2024",1.0,4.0,Mean
1147,Washington University in St. Louis,Carol Camp-Yeakey,1.8,20,Education,URST101,"Jan 17th, 2024",1.0,4.0,"CCY is a genius and has a respectable portfolio, but she doesn't teach. She does bring students on field trips, but she doesn't give lessons. She bases the grade on essentially a 30-page paper written by two students and 2 take home exams that require around 10,000 words for a decent grade. BE ON TIME AND WRITE A TON ON ASSIGNMENTS if you take"
1147,Washington University in St. Louis,Carol Camp-Yeakey,1.8,20,Education,L18101,"Jan 1st, 2024",1.0,4.0,"I was very excited about this class at first but: CCY has very specific expectations for her students but does not make them clear at all. The class is based on 1 massive paper and 2 extremely long written tests and that's it. She is hard to reach, not communicative, did not give a single lesson/teach anything, and creates a hostile environment."
1147,Washington University in St. Louis,Carol Camp-Yeakey,1.8,20,Education,URST101,"Dec 14th, 2023",1.0,4.0,"CCY is an absolutely atrocious teacher. She is rude, condescending towards students, and will literally make you cry with the amount of work she assigns. I will never hear the words ""specificity"" or ""detail"" ever again and not think of this class. DO NOT take ANY class with her."
1147,Washington University in St. Louis,Carol Camp-Yeakey,1.8,20,Education,URST101,"Dec 12th, 2023",1.0,4.0,"I would never take this course again, even if I was paid."
1147,Washington University in St. Louis,Carol Camp-Yeakey,1.8,20,Education,URST299,"Dec 6th, 2023",1.0,4.0,"CCY is just so mean. She will laugh at you for getting questions wrong, scold you for being two minutes late, and give you a laughable amount of reading and projects."
